"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"3983","0","Remember","main","z7nUYBdRgZU","9","2019-02-13","101280","11599","23","2020-05-01 22:58:01","17","0","n","n","0"
"3984","0","Cold","main","JpprQIYI1Vw","361","2019-02-14","1003539","78508","312","2020-05-03 14:01:01","335","21","n","n","0"
"3985","3982","Twit","dance","bU8e3j01zos","287","2019-02-16","5974151","242973","1250","2020-05-03 11:42:01","5680","202","n","n","0"
"3986","0","All I do","main","dYG6_XORm4Q","430","2019-02-17","1017489","13708","175","2020-05-03 21:38:02","638","11","n","n","0"
"3987","4095","Alligator","duplicate","0SwDZ3qeBd8","143","2019-02-18","1599504","162840","992","2020-05-03 11:51:02","214","6","n","n","0"
"3988","3979","Piri","dance","nRm-ChUBnLQ","56","2019-02-18","1413798","64578","216","2020-05-03 11:44:01","1359","40","n","n","0"
"3989","3975","Want","dance","YQsUhMaNqD4","198","2019-02-18","3027641","151139","572","2020-05-03 11:44:01","2986","90","n","n","0"
"3990","0","Butterfly","main","XEOCbFJjRw0","316","2019-02-19","33825663","657526","12242","2020-05-03 03:32:02","20710","485","n","n","0"
"3991","0","Blow your mind","main","08ATpBqlAIk","292","2019-02-19","3688196","173754","1683","2020-05-03 11:36:30","2669","103","n","n","0"
"3992","3976","Dalla dalla","dance","ay97L0DAu9A","460","2019-02-19","40194638","842513","19871","2020-05-03 01:26:01","62234","649","n","n","0"
"3993","4415","Enough","duplicate","VaEiUPdFlvw","270","2019-02-20","1106184","70965","207","2020-05-03 16:06:01","325","19","n","n","0"
"3994","0","Allure","main","LzFhhCxz2Zg","456","2019-02-20","1112196","46428","892","2020-05-03 05:18:01","265","7","n","n","0"
"3995","0","Allure (chinese)","main","cqOmcsHqBSo","456","2019-02-20","64349","2455","85","2020-05-01 23:18:10","19","1","n","n","0"
"3996","0","Tangled Up","main","6JngnnNTnrk","428","2019-02-21","79095","3271","44","2020-05-01 23:20:13","52","2","n","n","0"
"3997","3994","Allure","dance","Q93AmOl_KaA","456","2019-02-21","862137","26400","286","2020-05-03 22:28:02","161","3","n","n","0"
"3998","0","God Bless You (jp)","main","FIv6I6Y5Yv0","67","2019-02-10","655209","31877","195","2020-05-03 22:43:02","299","6","n","n","0"
"3999","0","What if love","main","jndwJe3KUDE","362","2019-02-22","9840775","132480","778","2020-05-03 11:37:01","12306","196","n","n","0"
"4000","3990","Butterfly","dance","pLYmt6f_L7E","316","2019-02-22","448029","37346","147","2020-05-01 22:59:02","174","9","n","n","0"
"4001","3979","Piri","dance","R4Y-NwKIbso","56","2019-02-23","575526","37165","91","2020-05-01 23:14:31","1926","58","n","n","0"
"4002","3946","Ring Ring Ring","alternate","QxCC3Wi6JTU","459","2019-02-23","40135","6473","12","2020-05-01 23:23:58","42","5","n","n","0"
"4003","3976","Dalla dalla","dance","1Nu_tw9rLOA","460","2019-02-24","9990876","284516","5061","2020-05-03 17:48:01","3847","62","n","n","0"
"4004","0","Stay the way you are (jp)","main","OaP4YXDjU44","34","2019-02-24","335746","27568","69","2020-05-03 23:39:01","133","5","n","n","0"
"4005","3983","Remember","alternate","evITRLUQHn0","9","2019-02-24","110468","8159","30","2020-05-03 22:36:01","68","3","n","n","0"
"4006","4096","Senorita","duplicate","2cevbhEqQF4","292","2019-02-26","39672287","808801","18611","2020-05-03 01:48:02","40753","540","n","n","0"
"4007","0","The day I hate myself","main","hhvvHFMIvtI","424","2019-02-25","1826499","9112","804","2020-05-03 11:37:01","1022","2","n","n","0"
"4008","3976","Dalla dalla","alternate","FboYnkH_73s","460","2019-02-27","11554293","372794","6498","2020-05-03 01:37:02","49809","541","n","n","0"
"4009","0","Home (chinese)","main","CDwFwtpZyYo","171","2019-02-28","1952659","179660","419","2020-05-03 04:58:01","1970","112","n","n","0"
"4010","0","Bird","main","MY81UMA3VB4","461","2019-02-28","3054620","236923","1039","2020-05-03 04:59:01","1165","35","n","n","0"
"4011","0","Ahora te Puedes Marchar","main","aNcgx832uMM","189","2019-03-01","13893121","720043","18726","2020-05-03 05:16:01","16112","378","n","n","0"
"4012","0","Flower (jp)","main","gMHP8ZXvuMM","76","2019-03-03","7653380","249547","4515","2020-05-03 11:39:02","4049","59","n","n","0"
"4013","2329","Like It","dance","BJbDVjkgZTw","45","2019-03-03","2530007","82076","371","2020-05-03 11:40:30","2046","28","n","n","0"
"4014","0","Noir","main","CNeNwplE_aw","268","2019-03-04","22241442","817982","8037","2020-05-03 20:43:02","16520","219","n","n","0"
"4015","0","I Wanna Be","main","_E5JtAcc3cY","361","2019-03-03","5905342","280313","1111","2020-05-03 11:34:02","3618","108","n","n","0"
"4016","0","Shout Out (jp)","main","pRr1FB4unUc","143","2019-03-04","2380971","134688","431","2020-05-03 20:51:02","1397","33","n","n","0"
"4017","3847","Gotta Go","duplicate","L15ZZX9n56M","312","2019-01-02","16280053","290365","3711","2020-05-03 11:35:01","3517","36","n","n","0"
"4018","4019","Katchup","duplicate","kT3n1tja5yQ","187","2019-03-05","149594","5537","37","2020-05-03 22:37:02","85","4","n","n","0"
"4019","0","Katchup","main","8kBUGGqTTzM","187","2019-03-05","662286","36204","316","2020-05-01 22:49:02","684","38","n","n","0"
"4020","0","And there was no one left","main","Nj5RiXNaqzc","56","2019-03-05","1086987","54825","159","2020-05-03 11:54:01","2510","79","n","n","0"
"4021","0","In The Rain","main","AJM7QiHQgts","462","2019-02-20","2089020","201622","789","2020-05-03 04:59:01","600","26","n","n","0"
"4022","0","Say My Name","main","nKU4OVH18mE","463","2019-01-15","34716996","740269","4340","2020-05-03 01:42:01","43939","751","n","n","0"
"4023","0","Pirate King","main","RqJ1rH9M5G0","463","2018-10-24","20302916","611345","2536","2020-05-03 01:49:02","41746","875","n","n","0"
"4024","0","Hala Hala","main","QbjmVyP9RFg","463","2019-02-07","15631841","533393","2089","2020-05-03 20:19:01","35149","753","n","n","0"
"4025","0","Treasure","main","tLV83ndOwz4","463","2018-10-24","13326732","403069","1361","2020-05-03 06:05:01","18162","538","n","n","0"
"4026","4022","Say My Name","dance","hWpeQJc35Rk","463","2019-01-25","3329720","172484","492","2020-05-03 11:32:29","6380","250","n","n","0"
"4027","4023","Pirate King","dance","y2WltvTzQc0","463","2018-10-30","2232396","116870","297","2020-05-03 05:00:01","4363","227","n","n","0"
"4028","0","Love Tonight","main","5zONW_hyI5A","285","2019-03-08","5073007","59659","1752","2020-05-03 06:27:01","5994","41","n","n","0"
"4029","0","Trouble (jp)","main","uuRdXQSSrZY","60","2019-03-08","1566227","78781","750","2020-05-03 06:23:02","77","0","n","n","0"
"4030","0","Crown","main","W3iSnJ663II","465","2019-03-04","107312476","4228830","152745","2020-05-03 01:09:01","96525","2613","n","n","0"
"4031","4030","Crown","dance","6HMsGJRLtto","465","2019-03-10","11907806","794584","6138","2020-05-03 05:19:01","13105","429","n","n","0"
"4032","3990","Butterfly","dance","ADJorSdTRCI","316","2019-03-10","2491689","117368","645","2020-05-03 05:40:01","4148","140","n","n","0"
"4033","0","Lovedrunk","main","47Vz-ptyKbQ","57","2019-03-11","7034517","136632","1466","2020-05-03 06:44:30","5485","61","n","n","0"
"4034","0","Spring","main","dnQflYjicms","154","2019-03-13","19765487","766476","10719","2020-05-03 06:19:02","7933","174","n","n","0"
"4035","4097","Pinky Star","duplicate","f5RHf916uDU","330","2019-03-13","1960343","76000","1060","2020-05-03 06:37:02","2309","104","n","n","0"
"4036","0","Still loving you","main","sgMTvELuBys","1","2019-03-14","347549","25987","154","2020-05-03 22:10:01","157","8","n","n","0"
"4037","5698","Shangri-la","duplicate","aSnt0AgeRSY","459","2019-03-14","94665","12541","87","2020-05-01 22:52:01","166","11","n","n","0"
"4038","0","Dear Diary","main","-mE4hSQ7j0M","466","2019-03-14","2677115","222249","3235","2020-05-03 20:42:01","2067","97","n","n","0"
"4039","0","Gogobebe","main","Cp56JdkmE9s","138","2019-03-14","50985765","1048849","15321","2020-05-03 01:58:02","38670","613","n","n","0"
"4040","4039","Gogobebe","duplicate","Oao3j2hUVvE","138","2019-03-14","32886523","845394","7186","2020-05-03 01:14:02","84783","1180","n","n","0"
"4041","0","Nothing","main","rUIxKb24fMI","428","2019-03-15","449060","22293","52","2020-05-03 22:16:01","93","1","n","n","0"
"4042","4030","Crown","dance","-6xhgynDlYY","465","2019-03-17","14061139","1129593","19017","2020-05-03 01:24:01","65904","2690","n","n","0"
"4043","4097","Pinky Star","dance","ybsiNmoXBLw","330","2019-03-17","95311","7385","20","2020-05-01 23:10:20","361","24","n","n","0"
"4044","0","Bon Bon Chocolat","main","HvGql8HwOIM","467","2019-03-18","63862245","1475414","21116","2020-05-03 01:09:01","96977","1292","n","n","0"
"4045","0","Wakey Wakey (jp)","main","azr7saygKng","148","2019-03-18","27755727","941774","8960","2020-05-03 05:55:01","17389","446","n","n","0"
"4046","0","Maybe it's not our fault","main","IRNBtocmQ58","242","2019-03-18","3621421","94140","835","2020-05-03 20:34:02","3328","47","n","n","0"
"4047","0","Alone","main","mLzNk_FfHjg","237","2019-03-18","1144734","15213","271","2020-05-03 06:23:02","356","1","n","n","0"
"4048","4039","Gogobebe","alternate","7gUZyreIE-4","138","2019-03-16","8516219","326868","2606","2020-05-03 20:43:02","11980","263","n","n","0"
"4049","0","Woowa","main","UnXIPDp9xIM","55","2019-03-19","5025390","137884","3093","2020-05-03 06:49:01","4050","83","n","n","0"
"4050","4049","Woowa","duplicate","Wy6gIJ6cLig","55","2019-03-19","856547","39951","927","2020-05-03 13:36:02","1364","40","n","n","0"
"4051","0","She's Fine","main","EREAScyThOM","231","2019-03-19","3385393","110836","876","2020-05-03 20:46:02","1654","27","n","n","0"
"4052","4039","Gogobebe","alternate","-iYg2atmA9w","138","2019-03-19","23414477","490120","4969","2020-05-03 01:21:01","67235","654","n","n","0"
"4053","0","I'm so hot","main","tsN-MkpiZB0","267","2019-03-20","54305958","912135","174181","2020-05-03 02:39:01","31961","311","n","n","0"
"4054","0","Growing ~ for Groo","main","J4c2ksykqio","330","2019-03-20","76085","4152","46","2020-05-03 21:59:02","82","7","n","n","0"
"4056","4036","Still loving you","alternate","AEctG0LCEZQ","1","2019-03-21","14571","2332","3","2020-05-01 13:15:01","10","0","n","n","0"
"4057","0","Four Seasons","main","4HG_CJzyX6A","200","2019-03-22","30048300","772923","9015","2020-05-03 03:51:01","23203","242","n","n","0"
"4058","0","Don't hang up","main","qTV56N-EaqM","440","2019-03-21","1116804","56182","552","2020-05-03 05:20:01","287","7","n","n","0"
"4059","4049","Woowa","dance","Isncnf_1nig","55","2019-03-23","375770","14564","205","2020-05-01 22:57:01","145","2","n","n","0"
"4060","0","A Story I couldn't See","main","Q65EFrXj4m8","469","2019-02-03","1014008","14491","111","2020-05-03 12:16:30","1204","23","n","n","0"
"4061","0","For lovers who hesitate","main","GdoNGNe5CSg","469","2019-03-13","3989651","42876","1229","2020-05-03 05:39:01","6811","63","n","n","0"
"4062","0","Made in Christmas","main","WvgNHLD7BAk","469","2018-12-21","484750","9198","125","2020-05-01 23:07:20","158","3","n","n","0"
"4063","0","Summer","main","f5wCZ0-3Eos","469","2016-08-03","3980464","33667","795","2020-05-03 11:04:30","8456","47","n","n","0"
"4064","0","She","main","UbSlWaerUIE","469","2017-09-09","4014548","32800","565","2020-05-03 04:47:01","2949","34","n","n","0"
"4065","0","Good boy twist","main","twIUeUkEyks","469","2018-08-13","956879","16415","236","2020-05-03 22:16:29","627","15","n","n","0"
"4066","4061","For lovers who hesitate","alternate","XOI-rNLnmpo","469","2019-03-18","405716","10621","102","2020-05-01 23:17:21","118","5","n","n","0"
"4067","0","Every moment with you","main","EAVp84B888U","468","2019-03-21","3795587","29896","650","2020-05-03 05:23:01","6366","23","n","n","0"
"4068","0","Miroh","main","Dab4EENTW5I","288","2019-03-24","75621738","1890227","21265","2020-05-03 01:14:02","81984","1784","n","n","0"
"4069","4053","I'm so hot","dance","glz2jlCQ-bI","267","2019-03-24","8069204","123934","9874","2020-05-03 20:39:01","5536","41","n","n","0"
"4070","4052","Gogobebe (Mina Myoung choreo)","dance","exppHlhjp9k","138","2019-03-25","39891094","1020808","8257","2020-05-03 01:22:01","63845","1103","n","n","0"
"4071","0","Thrilla Killa","main","waN7F0nSLk8","293","2019-03-18","24953906","197138","1151","2020-05-03 05:57:02","3033","88","n","n","0"
"4072","4071","Thrilla Killa","alternate","QlqSeXVupFY","293","2019-03-25","1490391","21376","42","2020-05-03 20:49:02","148","2","n","n","0"
"4073","4044","Bon Bon Chocolat (Lia Kim x Mina young choreo)","dance","TfPftoHoNWM","467","2019-03-21","16850240","534594","3504","2020-05-03 20:21:01","17250","284","n","n","0"
"4074","4099","Bomb Bomb","duplicate","DESdksesLNM","113","2019-03-27","4733428","400720","2316","2020-05-03 20:52:01","3514","112","n","n","0"
"4075","4563","Sha la la","duplicate","ALz4b6x0A70","280","2019-03-27","4194635","296491","1665","2020-05-03 06:25:02","3354","114","n","n","0"
"4076","4097","Pinky Star","alternate","Jyz56NBtEJc","330","2019-03-27","27486","2897","12","2020-05-03 13:37:01","50","3","n","n","0"
"4077","0","Play it Cool (Steve Aoki)","main","T7IXKQzmpK4","143","2019-03-27","25742573","1007058","12760","2020-05-03 05:58:02","15156","270","n","n","0"
"4078","4044","Bon Bon Chocolat","dance","DicPG8z6wMM","467","2019-03-27","10153265","268876","2220","2020-05-03 03:52:29","13430","193","n","n","0"
"4079","0","True Song","main","mMZDb8gxxh4","470","2019-03-28","39112","907","9","2020-05-03 13:29:01","8","0","n","n","0"
"4080","0","I want love","main","0Fn5K8bc_DM","470","2018-01-18","323712","10293","91","2020-05-03 13:37:01","73","2","n","n","0"
"4081","0","Good Morning","main","IS6qDoxO7Gg","470","2017-05-30","8961976","59558","861","2020-05-03 04:42:02","5992","128","n","n","0"
"4082","0","Listen to this song","main","3BM3-O4CpTE","470","2017-11-19","1613011","46299","263","2020-05-03 10:57:02","476","6","n","n","0"
"4083","0","Dream","main","lHZtJPAwOOA","470","2017-01-25","646570","14219","118","2020-05-03 22:08:01","102","3","n","n","0"
"4084","0","Let it rain","main","aqY_VWdF-P4","470","2017-08-25","685050","18009","178","2020-05-03 13:38:01","143","3","n","n","0"
"4085","0","At beginning of love","main","qYl9inWy5K4","470","2018-06-11","426616","6825","82","2020-05-01 13:22:02","290","2","n","n","0"
"4087","4079","True song","alternate","HJdXBSB9ozs","470","2019-03-28","1534","101","1","2020-05-01 13:28:02","2","0","n","n","0"
"4088","0","No Reason","main","l5i8YoFBvO4","231","2019-03-28","912185","27736","154","2020-05-01 23:18:24","379","7","n","n","0"
"4089","0","I'm Home","main","2EVu6tVZUgc","471","2019-03-28","2050403","192543","499","2020-05-03 20:03:01","1038","41","n","n","0"
"4090","0","Cheers","main","KMRLR0wwm0Y","76","2019-03-27","158413","9475","70","2020-05-01 13:40:01","79","1","n","n","0"
"4091","0","Dayfly","main","Z3W0jKcv1SU","436","2019-03-28","4739647","171953","548","2020-05-03 17:23:02","6410","102","n","n","0"
"4092","4099","Bomb Bomb","alternate","GYu5_QcqIDs","113","2019-03-29","2468278","158958","458","2020-05-03 20:00:31","1098","31","n","n","0"
"4093","4068","Miroh","dance","MQXLTw2Awhk","288","2019-03-29","6943539","380759","931","2020-05-03 20:04:01","9318","305","n","n","0"
"4094","0","Purple","main","mRwxB2AW5HA","472","2019-03-30","1464471","101348","545","2020-05-03 20:00:02","1349","62","n","n","0"
"4095","0","Alligator","main","3C3hIJg4rHo","143","2019-02-18","34552196","765874","6698","2020-05-03 03:29:01","18396","272","n","n","0"
"4096","0","Senorita","main","G8APgeFfkAk","292","2019-02-26","40885643","838445","22735","2020-05-03 01:36:02","49873","610","n","n","0"
"4097","0","Pinky Star","main","VZ8kYn_o5RY","330","2019-03-13","20370089","34152","659","2020-05-03 07:07:01","3932","168","n","n","15000000"
"4098","0","Focus on me","main","uf27Hxrglrk","473","2019-03-03","36613220","809193","4814","2020-05-03 03:22:02","14186","352","n","n","0"
"4099","0","Bomb Bomb","main","Y44vb5I3OAU","113","2019-03-27","35804940","928421","8960","2020-05-03 01:40:01","44244","647","n","n","0"
"4100","0","I'm so hot (jp)","main","QbOWjimjt8Y","267","2019-03-30","6000519","128636","7471","2020-05-03 20:06:01","2900","7","n","n","0"
"4101","0","Awake","main","GrBu7a4gfX8","414","2019-03-26","1417088","99274","273","2020-05-03 05:20:29","612","18","n","n","0"
"4102","4101","Awake","dance","l_UVitW9jdc","414","2019-03-31","39972","4816","4","2020-05-01 13:50:02","18","1","n","n","0"
"4103","0","Nar_C","main","NHmBKxkjXeY","284","2019-03-31","1149045","189842","1219","2020-05-03 20:02:01","713","48","n","n","0"
"4104","4099","Bomb Bomb","alternate","8Y0QgX1GjTM","113","2019-03-31","6165378","232893","1283","2020-05-03 06:13:01","4859","105","n","n","0"
"4105","0","Zero for conduct","main","-C7vxJ8cB-Y","474","2015-04-13","8423661","197419","2578","2020-05-03 10:42:02","3579","64","n","n","0"
"4106","0","Make it Rain","main","WXYQ1oxalEc","474","2016-10-30","3852239","109264","718","2020-05-03 10:46:01","586","20","n","n","0"
"4107","0","That's right","main","jWNOHhbwgWE","474","2016-11-06","594135","24896","83","2020-05-03 13:27:01","270","9","n","n","0"
"4108","0","Help Me","main","EzlGdWpVoRM","474","2019-03-28","284985","26054","104","2020-05-03 13:31:01","236","9","n","n","0"
"4109","0","From Seoul","main","7wANyBLd5VM","474","2019-03-25","502620","44203","133","2020-05-03 13:31:01","239","7","n","n","0"
"4110","4108","Help Me","dance","8LFTdJgms4Q","474","2019-03-31","81692","6917","13","2020-05-03 13:31:01","102","5","n","n","0"
"4111","0","Beautiful Goodbye","main","JrOrlhjIYVk","41","2019-03-31","17037975","1010263","4486","2020-05-03 06:03:02","13791","390","n","n","0"
"4112","0","Violeta","main","6eEZ7DJMzuk","337","2019-04-01","62922536","1000917","29552","2020-05-03 01:26:02","56050","541","n","n","0"
"4113","4099","Bomb Bomb","dance","b_Tq8LZzyZM","113","2019-04-01","14599974","0","0","2020-05-03 06:11:02","21319","0","n","n","0"
"4114","4563","Sha la la","dance","PGQx1tCm30s","280","2019-04-01","1099566","56804","150","2020-05-03 20:14:01","1098","31","n","n","0"
"4115","0","Stars over me","main","8n9wklIG9qU","291","2019-04-02","6383947","110626","762","2020-05-03 09:04:02","5700","52","n","n","0"
"4116","4115","Stars over me","duplicate","kBSomI6Gjkc","291","2019-04-02","77784","5860","9","2020-05-03 13:38:01","34","1","n","n","0"
"4117","0","Bom","main","AsXxuIdpkWM","291","2019-04-02","20561335","316460","3862","2020-05-03 04:05:01","26935","318","n","n","0"
"4118","4117","Bom","duplicate","b-PlUO9Ft8A","291","2019-04-02","39989","3414","9","2020-04-30 23:37:01","14","1","n","n","0"
"4119","4071","Thrilla Killa","dance","luGHhmtZYzI","293","2019-04-02","478503","15358","17","2020-05-01 13:06:02","130","5","n","n","0"
"4120","0","Hanasakemirai","main","IhKUYJB-5M0","20","2019-04-02","1635575","93375","241","2020-05-03 20:48:02","3336","111","n","n","0"
"4121","4112","Violeta","alternate","Oj3bVPuRxAQ","337","2019-04-02","8622976","163098","2580","2020-05-03 05:29:02","5669","79","n","n","0"
"4122","0","Banana Chacha","main","Zx58FMoPZEI","267","2019-04-03","21550589","257779","44180","2020-05-03 01:24:01","62761","376","n","n","0"
"4123","0","Sukidayo - My love","main","Vrl5PeEFauQ","33","2019-04-02","322224","5725","81","2020-04-30 23:47:01","241","3","n","n","0"
"4124","0","Universe","main","OQVZA4qYpEM","475","2019-04-03","5675751","328345","1187","2020-05-03 20:08:02","3523","93","n","n","0"
"4125","0","Everyday","main","LbWt67vVNgc","138","2018-03-30","1736274","68671","680","2020-05-03 11:49:02","569","15","n","n","0"
"4126","4068","Miroh","alternate","Rs8eLSJ-HBo","288","2019-04-03","3793632","257272","662","2020-05-03 20:05:02","4093","165","n","n","0"
"4127","0","Kill this Love","main","2S24-y0Ij3Y","31","2019-04-04","815408064","12792961","837697","2020-05-03 18:00:01","1098265","13496","n","n","0"
"4128","0","L.O.V.E","main","4VRrQf_BSxQ","476","2019-03-26","12713938","547808","2578","2020-05-03 06:56:01","3698","91","n","n","0"
"4129","4128","L.O.V.E","dance","UlmbwUMnjdE","476","2019-04-01","1518204","172928","369","2020-05-03 05:44:02","610","30","n","n","0"
"4130","0","Boxer","main","1Un3wEJFu7A","288","2019-04-05","4339893","308520","558","2020-05-03 20:07:02","9435","335","n","n","0"
"4131","4111","Beautiful Goodbye","alternate","g-m0VVFbizQ","41","2019-04-05","237491","57607","120","2020-05-03 13:32:01","86","7","n","n","0"
"4132","4053","I'm so hot","alternate","_ebkropgqrQ","267","2019-04-05","1569934","49016","2061","2020-05-03 09:10:02","1994","57","n","n","0"
"4133","0","You and I","main","jYcGHGiFkMo","291","2017-05-17","7363700","29485","883","2020-05-03 21:30:01","1420","13","n","n","0"
"4134","0","Blue Orangeade","main","LTz8NjNQp-s","465","2019-04-07","4872477","759472","8453","2020-05-03 20:10:02","3925","227","n","n","0"
"4135","4112","Violeta","dance","Z8_aiEDLoY4","337","2019-04-07","11026764","218397","2371","2020-05-03 20:06:01","9801","134","n","n","0"
"4136","4068","Miroh","dance","r4oJJCFxi5Y","288","2019-04-07","4942584","386337","946","2020-05-03 19:57:01","6766","282","n","n","0"
"4137","0","I'm Sorry","main","RYHj4KqU3Ak","293","2019-04-07","3683261","101388","325","2020-05-03 20:07:02","613","37","n","n","0"
"4138","0","Flower","main","L66-pTPBwHI","41","2019-04-08","635431","92780","124","2020-04-30 22:18:01","321","25","n","n","0"
"4139","4127","Kill this Love","dance","MOwaUlXZxkI","31","2019-04-08","244505668","3665333","126966","2020-05-04 00:09:02","272032","2953","n","n","0"
"4140","0","Victory Song","main","Fy3zu0WsTLM","288","2019-04-08","13795493","546009","1686","2020-05-03 04:16:02","27296","758","n","n","0"
"4141","0","247","main","k4LjhA7lPM0","477","2015-10-26","2490120","27465","193","2020-05-03 21:31:01","371","9","n","n","0"
"4142","0","IWST (말하자면)","main","SUcXkvrTK5k","477","2019-04-09","290135","9508","62","2020-04-30 22:17:02","183","3","n","n","0"
"4143","0","D-Day","main","HFibmcuToiY","477","2018-08-24","12185795","102873","1082","2020-05-03 10:20:29","11682","169","n","n","0"
"4144","0","Too good","main","_v_zSzM32Ts","477","2014-07-24","6734935","76766","618","2020-05-03 21:32:01","1024","30","n","n","0"
"4145","0","Nocturne","main","ZdVNfYP-3eA","477","2016-07-28","311617","6216","221","2020-05-03 13:27:01","13","1","n","n","0"
"4146","0","Want U","main","Xteny-dgr4I","477","2014-05-08","2363735","16624","360","2020-05-03 10:32:02","127","4","n","n","0"
"4147","0","Across the universe","main","sDoTIoS50tQ","477","2017-04-20","234101","5276","87","2020-05-03 13:30:02","16","0","n","n","0"
"4148","0","Swish","main","sHUDnhpoyfY","477","2018-12-17","72685","2735","42","2020-05-03 13:35:02","39","1","n","n","0"
"4149","0","Reminds Me of","main","f3VqsT1YX-Y","477","2017-08-07","622144","4289","64","2020-02-17 11:51:52","215","2","n","y","0"
"4150","0","Hey Bae","main","Y39OZQsJbOs","477","2016-11-17","252661","3556","50","2020-05-03 13:33:02","10","0","n","n","0"
"4151","0","Help me","main","AkcCCaDUyaU","292","2019-04-11","9820023","234922","1714","2020-05-03 20:08:02","21536","357","n","n","0"
"4152","0","The World is Mine (jp)","main","L9knGNACP-E","341","2019-04-11","325219","16611","45","2020-04-30 22:17:02","280","5","n","n","0"
"4153","0","Boy with luv","main","XsX3ATc3FbA","40","2019-04-12","767187859","14812570","896577","2020-05-04 00:00:02","955512","12965","n","n","0"
"4154","0","Domino","main","3Slb4wuUf5g","478","2019-04-07","1191598","105606","550","2020-05-03 20:48:02","790","42","n","n","0"
"4155","4156","Spotlight","duplicate","2pxfwrl0RCM","478","2019-04-12","155054","25935","52","2020-04-30 22:21:02","65","5","n","n","0"
"4156","0","Spotlight","main","95UaYna70Ck","478","2019-04-12","1125148","103829","396","2020-05-03 20:15:01","1029","88","n","n","0"
"4157","0","Danger","main","5672cZAxRMw","190","2019-04-14","5626857","356805","2445","2020-05-03 09:13:02","4103","57","n","n","0"
"4158","0","The End","main","yeI8OAKVFHs","377","2019-04-14","54911","774","38","2020-04-30 22:18:02","49","0","n","n","0"
"4159","0","Chronosaurus","main","12N0qEr_RGk","288","2019-04-15","7264166","347660","751","2020-05-03 19:57:01","12393","291","n","n","0"
"4160","0","Don't know what to do (Dance only)","dance","bqzDuRz_P7g","31","2019-04-15","129665419","2091674","49221","2020-05-04 00:16:02","164648","2134","n","n","0"
"4161","4156","Spotlight","alternate","qgdHk6TJqEM","478","2019-04-16","350198","28006","96","2020-04-30 22:21:02","234","7","n","n","0"
"4162","4099","Bomb Bomb","alternate","wtpN1Ytzx7g","113","2019-04-16","442447","0","0","2020-05-01 13:30:02","86","0","n","n","0"
"4163","0","The First Love","main","zreEhkwWRz0","304","2019-04-16","347402","13705","122","2020-04-30 22:22:02","381","17","n","n","0"
"4164","4045","Wakey Wakey (jp)","dance","LYcRXodIJiw","148","2019-04-16","3073608","181271","404","2020-05-03 20:15:01","3537","128","n","n","0"
"4165","0","Say Hi","main","ORC3tUxn5XI","120","2019-04-17","327998","11575","127","2020-05-01 13:39:01","136","2","n","n","0"
"4166","4157","Danger","alternate","BJ_T_Avi32U","190","2019-04-17","473297","52411","178","2020-05-01 13:39:01","156","9","n","n","0"
"4167","0","Dank","main","_UnYwv3V75A","388","2019-04-18","1752979","131485","400","2020-05-03 20:11:02","1765","5","n","n","0"
"4168","0","Everybody Ready?","main","CRJPWph0xhM","18","2019-04-19","1355562","72151","857","2020-05-03 09:21:02","911","21","n","n","0"
"4169","0","Pinhole (jp)","main","srMiin03Y3M","341","2019-04-18","151988","8326","23","2020-05-01 13:35:02","130","3","n","n","0"
"4170","0","Mixtape#4","main","gWaCN9vpRK8","288","2019-04-19","4015259","222098","391","2020-05-03 20:03:01","7148","216","n","n","0"
"4171","4111","Beautiful Goodbye","alternate","ZxST4WC2awY","41","2019-04-19","102449","30489","48","2020-05-01 13:35:02","12","0","n","n","0"
"4172","4153","Boy with luv","dance","CzvfbRbEjww","40","2019-04-21","61243501","2753309","33224","2020-05-03 01:08:02","105693","2291","n","n","0"
"4173","0","Fancy","main","kOHB85vDuow","208","2019-04-22","292698205","3620154","209699","2020-05-04 00:06:02","352091","3193","n","n","0"
"4174","1881","Blood Sweat & Tears","dance","v8z1TtlY1no","40","2016-10-18","51769054","1221384","9590","2020-05-03 02:41:02","29581","905","n","n","0"
"4175","1943","Spring Day","dance","_AlODdAInRY","40","2017-03-03","21154076","724613","3715","2020-05-03 09:39:01","7376","334","n","n","0"
"4176","1963","Not Today","dance","_PwYjNh1bww","40","2017-06-06","16621192","673722","3208","2020-05-03 10:15:01","6152","264","n","n","0"
"4177","2296","DNA","dance","GEIU_7v40Dw","40","2017-09-24","41500260","1262547","10180","2020-05-03 03:04:02","23753","631","n","n","0"
"4178","2532","Fake Love","dance","nQySbNGu4g0","40","2018-05-27","50130441","1777924","14103","2020-05-03 02:44:02","26125","696","n","n","0"
"4179","2908","Idol","dance","bhWXw56puNY","40","2018-09-02","64543623","2241418","28736","2020-05-03 01:18:02","74561","1795","n","n","0"
"4180","0","Gogo (Dance only)","dance","Fl54gG0B8I0","40","2017-10-27","137453560","3014036","50065","2020-05-03 12:59:01","133050","3755","n","n","0"
"4181","0","21st Century Girl (Dance only)","dance","6tUumjx2BWw","40","2016-10-28","37170028","1082812","5139","2020-05-03 03:19:01","30996","1138","n","n","0"
