"id","name","members","issolo","id_parentgroup","formation","disband","kname","social","alias","id_debut","debut_actual_date","miak","miak_level","sales","gaon_obs","releases","views","releasesm"
"432","Haon","male","y","0","2018","0","김하온","K=Haon_(rapper)","하온,Kim Ha-on","0","","0","none","2167","","a:1:{s:12:""TRAVEL: NOAH"";a:1:{s:7:""2018-09"";i:2167;}}","4775","a:1:{s:7:""2018-09"";i:2167;}"
"433","Punch","female","y","0","2014","0","펀치","K=Punch_(singer)","Bae Jin-yeong,배진영","0","","0","none","63987","","a:1:{s:35:""끝을 받아들이기가 어려워"";a:2:{s:7:""2019-05"";i:64447;i:2019;i:63987;}}","37183","a:1:{s:7:""2019-05"";i:64447;}"
"434","Isu","male","y","0","0","0","이수","","Lee Soo","0","","0","none","0","","","1113","a:0:{}"
"435","Jang Deok Cheol","male","n","0","2015","0","장덕철","K=Jang_Deok_Cheol","","0","","0","none","0","","","2387","a:0:{}"
"436","Dean","male","y","0","2013","0","권혁","K=Dean_(South_Korean_singer),T=deantheofficial,I=deantrbl,F=deantrblous","Kwon Hyuk","3797","","0","none","21118","","a:1:{s:15:""130 MOOD : TRBL"";a:19:{s:7:""2016-03"";i:2120;s:7:""2016-04"";i:2415;s:7:""2016-05"";i:1460;s:7:""2016-06"";i:1595;s:7:""2016-07"";i:1317;s:7:""2016-08"";i:1219;s:7:""2016-09"";i:1029;s:7:""2016-10"";i:652;s:7:""2016-11"";i:811;s:7:""2016-12"";i:936;s:7:""2017-01"";i:956;s:7:""2017-02"";i:532;s:7:""2017-03"";i:619;s:7:""2017-06"";i:843;s:7:""2017-07"";i:846;s:7:""2017-08"";i:1292;s:7:""2017-09"";i:741;s:7:""2017-10"";i:902;s:7:""2017-11"";i:833;}}","83182","a:19:{s:7:""2016-03"";i:2120;s:7:""2016-04"";i:2415;s:7:""2016-05"";i:1460;s:7:""2016-06"";i:1595;s:7:""2016-07"";i:1317;s:7:""2016-08"";i:1219;s:7:""2016-09"";i:1029;s:7:""2016-10"";i:652;s:7:""2016-11"";i:811;s:7:""2016-12"";i:936;s:7:""2017-01"";i:956;s:7:""2017-02"";i:532;s:7:""2017-03"";i:619;s:7:""2017-06"";i:843;s:7:""2017-07"";i:846;s:7:""2017-08"";i:1292;s:7:""2017-09"";i:741;s:7:""2017-10"";i:902;s:7:""2017-11"";i:833;}"
"437","GB9","male","n","0","2006","0","길구봉구","","","0","","0","none","0","","","2779","a:0:{}"
"438","Yoon Jong-shin","male","y","0","1990","0","윤종신","K=Yoon_Jong-shin,T=melodymonthly,I=yoonjongshin,F=monthlyjs","","0","","228736","none","242845","","a:7:{s:10:""행보2013"";a:2:{s:7:""2013-12"";i:2800;s:7:""2014-01"";i:1332;}s:15:""JUST PIANO LIVE"";a:1:{s:7:""2014-09"";i:2000;}s:11:""행보 2014"";a:1:{s:7:""2015-01"";i:1916;}s:11:""행보 2015"";a:1:{s:7:""2016-01"";i:1754;}s:21:""행보 2016 윤종신"";a:1:{s:7:""2017-01"";i:1391;}s:21:""행보 2017 윤종신"";a:1:{s:7:""2018-01"";i:1614;}s:21:""행보 2018 윤종신"";a:1:{s:7:""2019-01"";i:1302;}}","2126","a:8:{s:7:""2013-12"";i:2800;s:7:""2014-01"";i:1332;s:7:""2014-09"";i:2000;s:7:""2015-01"";i:1916;s:7:""2016-01"";i:1754;s:7:""2017-01"";i:1391;s:7:""2018-01"";i:1614;s:7:""2019-01"";i:1302;}"
"439","Gu Yoon Hoe","male","y","0","0","0","구윤회","","","0","","0","none","0","","","297","a:0:{}"
"440","Suran","female","y","0","2017","0","수란","K=Suran_(singer),I=suranelenashin,F=suranofficial","Shin Su-ran,Elena,Baily Shoo,엘에나,베일리 슈","0","","0","none","963","","a:1:{s:7:""WALKIN`"";a:1:{s:7:""2017-06"";i:963;}}","11534","a:1:{s:7:""2017-06"";i:963;}"
"441","Seenroot","coed","n","0","2015","0","신현희와김루트","K=Seenroot","","0","","0","none","0","","","5777","a:0:{}"
"442","Woo Won-jae","male","y","0","2017","0","우원재","K=Woo_Won-jae,I=munchinthepool","Woo,Munch","3823","","0","none","1620","","a:1:{s:2:""AF"";a:1:{s:7:""2018-11"";i:1620;}}","6237","a:1:{s:7:""2018-11"";i:1620;}"
"443","Jung Seung-hwan","male","y","0","2014","0","정승환","K=Jung_Seung-hwan_(singer)","","0","","0","none","19703","","a:3:{s:9:""목소리"";a:3:{s:7:""2016-11"";i:3200;s:7:""2016-12"";i:3551;s:7:""2017-01"";i:720;}s:13:""그리고 봄"";a:1:{s:7:""2018-02"";i:7100;}s:21:""안녕, 나의 우주"";a:1:{s:7:""2019-04"";i:5132;}}","0","a:5:{s:7:""2016-11"";i:3200;s:7:""2016-12"";i:3551;s:7:""2017-01"";i:720;s:7:""2018-02"";i:7100;s:7:""2019-04"";i:5132;}"
"444","Yoon Jong-shin + MINSEO","coed","n","0","2016","0","윤종신+ 민서","","Jong Shin Yoon + MINSEO","0","","0","none","0","","","0","a:0:{}"
"445","Vinxen","male","y","0","2018","0","이병재","K=Vinxen","Lee Byung-jae,빈첸","3837","","0","none","8046","","a:1:{s:12:""제련해도"";a:1:{s:7:""2018-05"";i:8046;}}","7652","a:1:{s:7:""2018-05"";i:8046;}"
"446","HAON + VINXEN","male","n","0","2018","0","김하온 + 이병재","","김하온 (HAON)+ 이병재 (Vinxen)","0","","0","none","0","","","0","a:0:{}"
"447","Park Won","male","y","0","2016","0","박원","F=officialParkWon","","3840","","0","none","0","","","14689","a:0:{}"
"448","Suzy + Park Won","coed","n","0","2017","0","박원+수지","","수지+박원","3844","","0","none","0","","","385","a:0:{}"
"449","Zia","female","y","0","2007","0","지아","K=Zia_(singer),F=OfficialZIA","박지혜,Park Ji Hye","3853","","0","none","5647","","a:4:{s:12:""2집 AVANCER"";a:1:{s:7:""2011-10"";i:2438;}s:7:""ANEMONE"";a:1:{s:7:""2012-12"";i:1377;}s:18:""11일이 지나고"";a:1:{s:7:""2014-01"";i:999;}s:15:""FALLING IN FALL"";a:1:{s:7:""2014-10"";i:833;}}","7286","a:4:{s:7:""2011-10"";i:2438;s:7:""2012-12"";i:1377;s:7:""2014-01"";i:999;s:7:""2014-10"";i:833;}"
"450","M.C The Max","male","n","0","2000","0","엠씨더맥스","K=MC_the_Max","MC the Max","0","","0","none","27360","","a:6:{s:9:""UNVEILING"";a:3:{s:7:""2014-01"";i:9286;s:7:""2014-02"";i:872;s:7:""2016-10"";i:518;}s:12:""BEST OF BEST"";a:1:{s:7:""2014-02"";i:2234;}s:6:""PATHOS"";a:2:{s:7:""2016-02"";i:6237;s:7:""2016-04"";i:423;}s:22:""PATHOS TOUR LIVE ALBUM"";a:1:{s:7:""2016-10"";i:1361;}s:6:""INHALE"";a:1:{s:7:""2017-05"";i:1426;}s:8:""CIRCULAR"";a:1:{s:7:""2019-01"";i:5003;}}","9067","a:7:{s:7:""2014-01"";i:9286;s:7:""2014-02"";i:3106;s:7:""2016-10"";i:1879;s:7:""2016-02"";i:6237;s:7:""2016-04"";i:423;s:7:""2017-05"";i:1426;s:7:""2019-01"";i:5003;}"
"451","Loopy","male","y","0","0","0","루피","","","0","","0","none","700","","a:1:{s:3:""ICE"";a:1:{s:7:""2017-05"";i:700;}}","585","a:1:{s:7:""2017-05"";i:700;}"
"452","M.O.N.T","male","n","0","2019","0","몬트","","","3881","","0","none","0","","","2355","a:0:{}"
"453","Yoona","female","y","78","2017","0","윤아","","","0","","0","none","53051","","a:2:{s:34:""A WALK TO REMEMBER - SPECIAL ALBUM"";a:3:{s:7:""2019-05"";i:26709;s:7:""2019-06"";i:23153;i:2019;i:49696;}s:42:""A WALK TO REMEMBER - SPECIAL ALBUM (KIHNO)"";a:1:{s:7:""2019-06"";i:3355;}}","7598","a:2:{s:7:""2019-05"";i:26709;s:7:""2019-06"";i:26508;}"
"454","Oneus","male","n","0","2019","0","원어스","","","3906","","0","none","130156","","a:4:{s:8:""LIGHT US"";a:5:{s:7:""2019-01"";i:17409;s:7:""2019-02"";i:8898;s:7:""2019-03"";i:2286;s:7:""2019-04"";i:1078;s:7:""2020-01"";i:1551;}s:8:""RAISE US"";a:7:{s:7:""2019-05"";i:17190;s:7:""2019-06"";i:10148;s:7:""2019-07"";i:2968;s:7:""2019-08"";i:1145;s:7:""2019-09"";i:1176;s:7:""2019-10"";i:1072;s:7:""2019-12"";i:1410;}s:11:""FLY WITH US"";a:2:{s:7:""2019-09"";i:15048;s:7:""2019-10"";i:28988;}s:11:""IN ITS TIME"";a:1:{s:7:""2020-03"";i:19789;}}","163513","a:13:{s:7:""2019-01"";i:17409;s:7:""2019-02"";i:8898;s:7:""2019-03"";i:2286;s:7:""2019-04"";i:1078;s:7:""2020-01"";i:1551;s:7:""2019-05"";i:17190;s:7:""2019-06"";i:10148;s:7:""2019-07"";i:2968;s:7:""2019-08"";i:1145;s:7:""2019-09"";i:16224;s:7:""2019-10"";i:30060;s:7:""2019-12"";i:1410;s:7:""2020-03"";i:19789;}"
"455","Cherry Bullet","female","n","0","2019","0","체리블렛","W=cherrybullet.co.kr,T=cherrybullet,I=CherryBullet,F=CherryBulletOfficial","","3953","","0","none","27667","","a:2:{s:23:""LETS PLAY CHERRY BULLET"";a:2:{s:7:""2019-01"";i:6736;s:7:""2019-02"";i:7940;}s:14:""LOVE ADVENTURE"";a:2:{s:7:""2019-05"";i:9238;s:7:""2019-06"";i:3753;}}","38469","a:4:{s:7:""2019-01"";i:6736;s:7:""2019-02"";i:7940;s:7:""2019-05"";i:9238;s:7:""2019-06"";i:3753;}"
"456","Hyomin","female","n","193","2014","0","효민","","","3929","","0","none","32234","","a:3:{s:19:""MAKE UP / NICE BODY"";a:1:{s:7:""2014-07"";i:8868;}s:6:""SKETCH"";a:2:{s:7:""2016-03"";i:11952;s:7:""2016-05"";i:1177;}s:6:""ALLURE"";a:2:{s:7:""2019-02"";i:7589;s:7:""2019-03"";i:2648;}}","2556","a:5:{s:7:""2014-07"";i:8868;s:7:""2016-03"";i:11952;s:7:""2016-05"";i:1177;s:7:""2019-02"";i:7589;s:7:""2019-03"";i:2648;}"
"457","Favorite","female","n","0","2017","0","페이버릿","I=favorite_official,T=favorite_twt,Y=UCpJTTbU6UUbaujM3wvm_4EA","","3931","","0","none","2098","","a:2:{s:11:""MY FAVORITE"";a:1:{s:7:""2017-07"";i:1037;}s:44:""THE 2ND MINI ALBUM `LOVE LOVES TO LOVE LOVE`"";a:1:{s:7:""2018-05"";i:1061;}}","7473","a:2:{s:7:""2017-07"";i:1037;s:7:""2018-05"";i:1061;}"
"458","Lee SoRa","female","y","0","1995","0","이소라","","Lee so-ra","0","","0","none","12759","","a:1:{i:8;a:1:{s:7:""2014-04"";i:12759;}}","8887","a:1:{s:7:""2014-04"";i:12759;}"
"459","Verivery","male","n","0","2018","0","베리베리","T=the_verivery,I=the_verivery,F=theverivery","","3945","","0","none","86848","","a:4:{s:7:""VERI-US"";a:2:{s:7:""2019-01"";i:17712;s:7:""2019-02"";i:6368;}s:26:""2ND MINI ALBUM `VERI-ABLE`"";a:3:{s:7:""2019-04"";i:8932;s:7:""2019-05"";i:6686;s:7:""2019-06"";i:2012;}s:10:""VERI-CHILL"";a:3:{s:7:""2019-07"";i:5384;s:7:""2019-08"";i:8621;s:7:""2019-09"";i:2693;}s:7:""FACE ME"";a:2:{s:7:""2020-01"";i:17409;s:7:""2020-02"";i:11031;}}","35618","a:10:{s:7:""2019-01"";i:17712;s:7:""2019-02"";i:6368;s:7:""2019-04"";i:8932;s:7:""2019-05"";i:6686;s:7:""2019-06"";i:2012;s:7:""2019-07"";i:5384;s:7:""2019-08"";i:8621;s:7:""2019-09"";i:2693;s:7:""2020-01"";i:17409;s:7:""2020-02"";i:11031;}"
"460","ITZY","female","n","0","2019","0","있지","K=Itzy,W=itzy.jype.com,T=ITZYOfficial,F=OfficialItzy,Y=UCDhM2k2Cua-JdobAh5moMFg,V=BAE889,VS=1093,I=itzy.all.in.us","","3976","","0","none","257704","","a:2:{s:8:""IT`Z ICY"";a:9:{s:7:""2019-07"";i:77109;s:7:""2019-08"";i:27007;s:7:""2019-09"";i:10013;s:7:""2019-10"";i:3527;s:7:""2019-11"";i:2048;s:7:""2019-12"";i:4073;i:2019;i:123777;s:7:""2020-02"";i:5649;s:7:""2020-03"";i:2038;}s:7:""IT'Z ME"";a:1:{s:7:""2020-03"";i:126240;}}","2374763","a:8:{s:7:""2019-07"";i:77109;s:7:""2019-08"";i:27007;s:7:""2019-09"";i:10013;s:7:""2019-10"";i:3527;s:7:""2019-11"";i:2048;s:7:""2019-12"";i:4073;s:7:""2020-02"";i:5649;s:7:""2020-03"";i:128278;}"
"461","Ha Sung Woon","male","y","395","2019","0","하성운","I=official.hasungwoon,T=HSW_officialtwt,V=BAC88D,VS=1095,K=Ha_Sung-woon","Ha Sungwoon","4010","","0","none","169603","","a:2:{s:9:""MY MOMENT"";a:3:{s:7:""2019-02"";i:59980;s:7:""2019-03"";i:27757;i:2019;i:87844;}s:4:""BXXX"";a:2:{s:7:""2019-07"";i:81631;i:2019;i:81759;}}","3550","a:3:{s:7:""2019-02"";i:59980;s:7:""2019-03"";i:27757;s:7:""2019-07"";i:81631;}"
"462","Yoon Jisung","male","y","265","2019","0","윤지성","K=Yoon_Ji-sung,F=Official.YJS.lm,I=_yoonj1sung_,T=Official_YJS_,V=BA7897,VS=1100","Yoon Jiseong,Yoon Ji-seong","4021","","0","none","71321","","a:3:{s:5:""ASIDE"";a:2:{s:7:""2019-02"";i:44525;s:7:""2019-03"";i:3368;}s:10:""DEAR DIARY"";a:1:{s:7:""2019-04"";i:21031;}s:18:""DEAR DIARY (KIHNO)"";a:1:{s:7:""2019-04"";i:2397;}}","702","a:3:{s:7:""2019-02"";i:44525;s:7:""2019-03"";i:3368;s:7:""2019-04"";i:23428;}"
"463","ATEEZ","male","n","0","2018","0","에이티즈","K=Ateez,T=ATEEZofficial,I=ateez_official_,F=ATEEZofficial,V=C057DB,VS=1006","","4023","","0","none","619064","","a:5:{s:27:""TREASURE EP.1 : ALL TO ZERO"";a:14:{s:7:""2018-10"";i:7691;s:7:""2018-11"";i:10608;s:7:""2018-12"";i:5345;s:7:""2019-01"";i:3687;s:7:""2019-02"";i:3792;s:7:""2019-03"";i:2979;s:7:""2019-04"";i:2692;s:7:""2019-05"";i:3252;s:7:""2019-06"";i:2549;s:7:""2019-07"";i:3180;s:7:""2019-08"";i:2155;s:7:""2019-09"";i:3536;s:7:""2019-10"";i:3318;s:7:""2019-11"";i:2793;}s:27:""TREASURE EP.2 : ZERO TO ONE"";a:12:{s:7:""2019-01"";i:22454;s:7:""2019-02"";i:14959;s:7:""2019-03"";i:7279;s:7:""2019-04"";i:3687;s:7:""2019-05"";i:3527;s:7:""2019-06"";i:2512;s:7:""2019-07"";i:3188;s:7:""2019-08"";i:2313;s:7:""2019-09"";i:3331;s:7:""2019-10"";i:3034;s:7:""2019-11"";i:3257;i:2019;i:69903;}s:26:""TREASURE EP.3 : ONE TO ALL"";a:9:{s:7:""2019-06"";i:93553;s:7:""2019-07"";i:26220;s:7:""2019-08"";i:7248;s:7:""2019-09"";i:5270;s:7:""2019-10"";i:2866;s:7:""2019-11"";i:2935;s:7:""2019-12"";i:6142;i:2019;i:144234;s:7:""2020-01"";i:5279;}s:31:""TREASURE EP.FIN : ALL TO ACTION"";a:7:{s:7:""2019-10"";i:137412;s:7:""2019-11"";i:18239;s:7:""2019-12"";i:9828;i:2019;i:165479;s:7:""2020-01"";i:9376;s:7:""2020-02"";i:3036;s:7:""2020-03"";i:4222;}s:36:""TREASURE EPILOGUE : ACTION TO ANSWER"";a:3:{s:7:""2020-01"";i:128273;s:7:""2020-02"";i:22041;s:7:""2020-03"";i:9644;}}","592906","a:18:{s:7:""2018-10"";i:7691;s:7:""2018-11"";i:10608;s:7:""2018-12"";i:5345;s:7:""2019-01"";i:26141;s:7:""2019-02"";i:18751;s:7:""2019-03"";i:10258;s:7:""2019-04"";i:6379;s:7:""2019-05"";i:6779;s:7:""2019-06"";i:98614;s:7:""2019-07"";i:32588;s:7:""2019-08"";i:11716;s:7:""2019-09"";i:12137;s:7:""2019-10"";i:146630;s:7:""2019-11"";i:27224;s:7:""2019-12"";i:15970;s:7:""2020-01"";i:142928;s:7:""2020-02"";i:25077;s:7:""2020-03"";i:13866;}"
"464","ONF","male","n","0","2017","0","온앤오프","K=ONF_(band)","","0","","0","none","70101","","a:4:{s:6:""ON/OFF"";a:3:{s:7:""2017-08"";i:7390;s:7:""2017-09"";i:2850;s:7:""2017-10"";i:1558;}s:15:""YOU COMPLETE ME"";a:3:{s:7:""2018-06"";i:13034;s:7:""2018-07"";i:5202;s:7:""2018-08"";i:3260;}s:12:""WE MUST LOVE"";a:3:{s:7:""2019-02"";i:8696;s:7:""2019-03"";i:3295;s:7:""2019-04"";i:4727;}s:7:""GO LIVE"";a:3:{s:7:""2019-10"";i:14538;s:7:""2019-11"";i:4111;s:7:""2019-12"";i:1440;}}","3022","a:12:{s:7:""2017-08"";i:7390;s:7:""2017-09"";i:2850;s:7:""2017-10"";i:1558;s:7:""2018-06"";i:13034;s:7:""2018-07"";i:5202;s:7:""2018-08"";i:3260;s:7:""2019-02"";i:8696;s:7:""2019-03"";i:3295;s:7:""2019-04"";i:4727;s:7:""2019-10"";i:14538;s:7:""2019-11"";i:4111;s:7:""2019-12"";i:1440;}"
"465","TXT","male","n","0","2019","0","투모로우바이투게더","I=txt_bighit,T=TXT_bighit,F=TXT.bighit,V=BA18A3,VS=1106,K=TXT_(band)","Tomorrow X Together","4030","","0","none","447706","","a:2:{s:16:""꿈의 장: STAR"";a:14:{s:7:""2019-03"";i:145098;s:7:""2019-04"";i:36123;s:7:""2019-05"";i:2961;s:7:""2019-06"";i:2343;s:7:""2019-07"";i:2813;s:7:""2019-08"";i:2616;s:7:""2019-09"";i:2097;s:7:""2019-10"";i:2394;s:7:""2019-11"";i:2650;s:7:""2019-12"";i:4700;i:2019;i:203795;s:7:""2020-01"";i:7769;s:7:""2020-02"";i:4674;s:7:""2020-03"";i:5588;}s:17:""꿈의 장: MAGIC"";a:7:{s:7:""2019-10"";i:175407;s:7:""2019-11"";i:22311;s:7:""2019-12"";i:4584;i:2019;i:202302;s:7:""2020-01"";i:6256;s:7:""2020-02"";i:7791;s:7:""2020-03"";i:9531;}}","607046","a:13:{s:7:""2019-03"";i:145098;s:7:""2019-04"";i:36123;s:7:""2019-05"";i:2961;s:7:""2019-06"";i:2343;s:7:""2019-07"";i:2813;s:7:""2019-08"";i:2616;s:7:""2019-09"";i:2097;s:7:""2019-10"";i:177801;s:7:""2019-11"";i:24961;s:7:""2019-12"";i:9284;s:7:""2020-01"";i:14025;s:7:""2020-02"";i:12465;s:7:""2020-03"";i:15119;}"
"466","Yeri","female","y","165","2019","0","예리","","","4038","","0","none","0","","","2067","a:0:{}"
"467","Everglow","female","n","0","2019","0","에버글로우","I=official_everglow,T=EVERGLOW_twt,V=B848DD,VS=1135","","4044","","0","none","65637","","a:3:{s:19:""ARRIVAL OF EVERGLOW"";a:3:{s:7:""2019-03"";i:9919;s:7:""2019-04"";i:6709;s:7:""2019-09"";i:1133;}s:4:""HUSH"";a:3:{s:7:""2019-08"";i:12199;s:7:""2019-09"";i:6628;s:7:""2019-10"";i:1835;}s:12:""REMINISCENCE"";a:1:{s:7:""2020-02"";i:27214;}}","723604","a:6:{s:7:""2019-03"";i:9919;s:7:""2019-04"";i:6709;s:7:""2019-09"";i:7761;s:7:""2019-08"";i:12199;s:7:""2019-10"";i:1835;s:7:""2020-02"";i:27214;}"
"468","Jang Beom June","male","y","257","2015","0","장범준","Y=UCjwCsj-axFNcxnv3yzV22WQ","Jang Beom-June","0","","0","none","28478","","a:3:{s:13:""장범준1집"";a:3:{s:7:""2014-08"";i:11162;s:7:""2014-09"";i:811;s:7:""2016-03"";i:649;}s:14:""장범준 2집"";a:1:{s:7:""2016-03"";i:10000;}s:14:""장범준 3집"";a:1:{s:7:""2019-03"";i:5856;}}","6421","a:4:{s:7:""2014-08"";i:11162;s:7:""2014-09"";i:811;s:7:""2016-03"";i:10649;s:7:""2019-03"";i:5856;}"
"469","Jannabi","male","n","0","2012","0","잔나비","K=Jannabi_(band),I=bandjannabi","","0","","0","none","27434","","a:4:{s:12:""MONKEY HOTEL"";a:2:{s:7:""2016-08"";i:561;s:7:""2016-09"";i:480;}s:30:""MONKEY HOTEL (SPECIAL EDITION)"";a:4:{s:7:""2018-04"";i:1436;s:7:""2018-10"";i:2000;s:7:""2018-12"";i:1000;s:7:""2019-05"";i:5000;}s:6:""전설"";a:3:{s:7:""2019-03"";i:6000;s:7:""2019-04"";i:3996;s:7:""2019-05"";i:5461;}s:11:""전설 (LP)"";a:1:{s:7:""2019-09"";i:1500;}}","20323","a:9:{s:7:""2016-08"";i:561;s:7:""2016-09"";i:480;s:7:""2018-04"";i:1436;s:7:""2018-10"";i:2000;s:7:""2018-12"";i:1000;s:7:""2019-05"";i:10461;s:7:""2019-03"";i:6000;s:7:""2019-04"";i:3996;s:7:""2019-09"";i:1500;}"
"470","Kassy","female","y","0","2015","0","케이시","F=OfficialKassy,I=real_kassy,T=Official_Kassy,Y=UCfxrNQQDxLhBoOeOZeUolbQ,V=E2539B,VS=462","김소연","0","","0","none","0","","","8133","a:0:{}"
"471","Minho","male","y","172","2019","0","민호","K=Choi_Min-ho","","4089","","0","none","0","","","1038","a:0:{}"
"472","Sohlhee","female","y","0","2019","0","솔희","A=솔희/1348935509","","4094","","0","none","0","","","1442","a:0:{}"
"473","Jus2","male","n","80","2019","0","저스투","","","4098","","0","none","85461","","a:1:{s:5:""FOCUS"";a:2:{s:7:""2019-03"";i:89107;i:2019;i:85461;}}","16781","a:1:{s:7:""2019-03"";i:89107;}"
"474","Bastarz","male","n","32","2015","0","바스타즈","K=Bastarz","Block B Bastarz","4105","","0","none","0","","","5012","a:0:{}"
"475","Minhyun","male","y","151","2019","0","민현","K=Hwang_Min-hyun","황민현","0","","0","none","0","","","3523","a:0:{}"
"476","Park Jihoon","male","y","265","2019","0","박지훈","K=Park_Ji-hoon","","4128","","0","none","212820","","a:2:{s:7:""O'CLOCK"";a:3:{s:7:""2019-03"";i:97080;s:7:""2019-04"";i:11727;i:2019;i:109428;}i:360;a:2:{s:7:""2019-12"";i:103392;i:2019;i:103392;}}","8869","a:3:{s:7:""2019-03"";i:97080;s:7:""2019-04"";i:11727;s:7:""2019-12"";i:103392;}"
"477","Junggigo","male","y","0","2008","0","고정기","K=Junggigo","Go Jung-gi","0","","0","none","1411","","a:2:{s:10:""PATHFINDER"";a:1:{s:7:""2012-08"";i:873;}s:19:""ACROSS THE UNIVERSE"";a:1:{s:7:""2017-04"";i:538;}}","13465","a:2:{s:7:""2012-08"";i:873;s:7:""2017-04"";i:538;}"
"478","1THE9","male","n","0","2019","0","원더나인","K=1the9,I=official__1the9,T=official__1the9,F=official.1the9,V=B998B3,VS=1114","Wonder Nine","0","","0","none","34160","","a:2:{s:3:""XIX"";a:3:{s:7:""2019-04"";i:11309;s:7:""2019-05"";i:5397;s:7:""2019-06"";i:4000;}s:9:""BLAH BLAH"";a:3:{s:7:""2019-10"";i:4520;s:7:""2019-11"";i:7472;s:7:""2019-12"";i:1462;}}","2118","a:6:{s:7:""2019-04"";i:11309;s:7:""2019-05"";i:5397;s:7:""2019-06"";i:4000;s:7:""2019-10"";i:4520;s:7:""2019-11"";i:7472;s:7:""2019-12"";i:1462;}"
"479","Target","male","n","0","2018","0","타겟","K=Target_(band),F=target7official,I=target7official,T=target7official","","0","","0","none","20377","","a:4:{s:5:""ALIVE"";a:3:{s:7:""2018-01"";i:1211;s:7:""2018-02"";i:7839;s:7:""2018-03"";i:2286;}s:9:""실화냐"";a:1:{s:7:""2018-07"";i:4791;}s:31:""M THE M (부제 : 달의이유)"";a:2:{s:7:""2019-04"";i:1092;s:7:""2019-05"";i:1840;}s:32:""S THE P (부제:별의이야기)"";a:1:{s:7:""2019-08"";i:1318;}}","1881","a:7:{s:7:""2018-01"";i:1211;s:7:""2018-02"";i:7839;s:7:""2018-03"";i:2286;s:7:""2018-07"";i:4791;s:7:""2019-04"";i:1092;s:7:""2019-05"";i:1840;s:7:""2019-08"";i:1318;}"
"480","Kim Heechul","male","y","189","2019","0","김희철","K=Kim_Hee-chul,I=kimheenim","Heechul,희철","4197","","0","none","0","","","994","a:0:{}"
"481","Kriesha Chu","female","y","0","2017","0","크리샤 츄","K=Kriesha_Chu,T=724chu_official,I=kzt__,Y=UCEOA5dqY5Qzz5MaKBImavYg,V=E173B7,VS=476","","4216","","0","none","0","","","896","a:0:{}"
"482","BVNDIT","female","n","0","2019","0","밴디트","I=bvndit_official,Y=UCNAIB6brZzCCe1QDXq0o7bQ","","4226","","0","none","2806","","a:1:{s:3:""BE!"";a:1:{s:7:""2019-11"";i:2806;}}","22175","a:1:{s:7:""2019-11"";i:2806;}"
"483","Eunji + 10cm","coed","n","0","2019","0","정은지 + 십센치","","","0","","0","none","0","","","426","a:0:{}"
"484","Lee Hae-ri","female","y","53","2017","0","이해리","K=Lee_Hae-ri,T=tweethaeri,I=dlgofl85","","4242","","0","none","2491","","a:1:{s:6:""FROM H"";a:1:{s:7:""2020-01"";i:2491;}}","7983","a:1:{s:7:""2020-01"";i:2491;}"
"485","Lim Jae Hyun","male","y","0","2018","0","임재현","","Lim JaeHyun","0","","0","none","0","","","1908","a:0:{}"
"486","Soyou + Ovan","coed","n","0","2019","0","소유 + 오반","","Soyou(소유)+Ovan(오반)","4305","","0","none","0","","","406","a:0:{}"
"487","AB6IX","male","n","0","2019","0","에이비식스","F=AB6IX,T=AB6IX,I=ab6ix_official","Brandnewboys","0","","0","none","309355","","a:2:{s:10:""B:COMPLETE"";a:6:{s:7:""2019-05"";i:106790;s:7:""2019-06"";i:44934;s:7:""2019-07"";i:11742;s:7:""2019-08"";i:1697;s:7:""2019-09"";i:1628;i:2019;i:168075;}s:7:""6IXENSE"";a:3:{s:7:""2019-10"";i:117910;s:7:""2019-11"";i:23383;i:2019;i:141280;}}","39848","a:7:{s:7:""2019-05"";i:106790;s:7:""2019-06"";i:44934;s:7:""2019-07"";i:11742;s:7:""2019-08"";i:1697;s:7:""2019-09"";i:1628;s:7:""2019-10"";i:117910;s:7:""2019-11"";i:23383;}"
"488","Yoona + Lee Sang Soon","female","y","0","2018","0","윤아 + 이상순","","","4347","","0","none","0","","","1417","a:0:{}"
"489","Woody","male","y","0","2017","0","우디","","김상우","0","","0","none","0","","","1509","a:0:{}"
"490","Kim Jaehwan","male","y","265","2019","0","김재환","K=Kim_Jae-hwan_(singer)","Kim Jae Hwan","4358","","0","none","170484","","a:2:{s:7:""ANOTHER"";a:3:{s:7:""2019-05"";i:102675;s:7:""2019-06"";i:1618;i:2019;i:104256;}s:6:""MOMENT"";a:2:{s:7:""2019-12"";i:66228;i:2019;i:66228;}}","6135","a:3:{s:7:""2019-05"";i:102675;s:7:""2019-06"";i:1618;s:7:""2019-12"";i:66228;}"
"491","Kim Na Young","female","y","0","2015","0","김나영","K=Kim_Na-young_(singer),W=http://www.neverlandent.co.kr/artist/kimnayoung.php","Kim Na-young","0","","0","none","0","","","6939","a:0:{}"
"492","Somi","female","y","0","2019","0","전소미","K=Jeon_So-mi,I=somsomi0309","Jeon So-mi,Jeon Somi","4406","","0","none","0","","","99162","a:0:{}"
